objectID,bikeRouteName,Geom
227283,Seaside,"{""coordinates"": [[-123.13586437852962, 49.295230030889776], [-123.13575997440768, 49.29549122635087], [-123.13567441687123, 49.29576337547078], [-123.1356285106156, 49.295896349893766], [-123.13551041968242, 49.29609209351225], [-123.13543737584536, 49.29621322966236], [-123.13514509292789, 49.29649524257056], [-123.1350640555921, 49.2965555922641], [-123.13483693616934, 49.29669660379286], [-123.13458879153909, 49.296821539831285], [-123.13440911250645, 49.29689234653255], [-123.13422458705647, 49.29693312106091], [-123.1340215112542, 49.29694999419426], [-123.13366750248936, 49.296973877068744], [-123.13338634581062, 49.297013322763945], [-123.13318709689774, 49.29701939852584], [-123.13302056580712, 49.29700403141703], [-123.13258172903598, 49.296903360914804], [-123.13248052903492, 49.29688989698996], [-123.13233494922025, 49.296905622712174], [-123.1322175608724, 49.29694559752125], [-123.13216394029351, 49.296996650592796], [-123.13216355046305, 49.29699694248167], [-123.13193997456519, 49.29716415793027], [-123.13193994162063, 49.29716418225478], [-123.13175166923077, 49.29724569706436], [-123.13156288401616, 49.297348706071205], [-123.13126478330693, 49.297500762733314], [-123.13091248395195, 49.29765845522917], [-123.13070609450043, 49.29771058009365], [-123.13049950635119, 49.29773032945599], [-123.13031212641826, 49.29772271692025], [-123.13011434381328, 49.29768408791031], [-123.12994619111475, 49.297613229792624], [-123.12980611111189, 49.29752201534941], [-123.12967489722631, 49.29735101995956], [-123.129591292018, 49.29721405547672], [-123.12943449168465, 49.296973119683244], [-123.12922273284742, 49.296705985579294], [-123.12902894923586, 49.29650295297393], [-123.12886044975457, 49.29634072175775], [-123.12879044752944, 49.2962863898961], [-123.12869070282922, 49.296221389580055], [-123.12848758464233, 49.29613636940294], [-123.12844512903521, 49.29611859899453], [-123.12821302017741, 49.29604780940704], [-123.12793043026524, 49.2960151175635], [-123.12768975671723, 49.29605234574481], [-123.12761804154812, 49.29609620349053], [-123.12754199243035, 49.29614271055058], [-123.12680784435996, 49.29710049956204], [-123.12661508780732, 49.29729514657616], [-123.12633302347739, 49.29747046589336], [-123.12603161480601, 49.29762152319734], [-123.1257067890404, 49.29771786607885], [-123.125706588382, 49.29771792566515], [-123.1256648579714, 49.29772964945921], [-123.12560889531856, 49.297745371762595], [-123.12553769460791, 49.29776115916715], [-123.12527507801701, 49.297819389134794], [-123.12497475572482, 49.29786369161396], [-123.12472472638144, 49.29788347762283], [-123.12458005295154, 49.29788823829563], [-123.12448577744865, 49.29788862233746], [-123.12433243356494, 49.29788088787745], [-123.12424076840297, 49.2978762640077], [-123.12405802270622, 49.2979075772667], [-123.12391815000699, 49.297895046870714], [-123.12358930561881, 49.297837674429104]], ""type"": ""LineString""}"
227285,Wales Duchess,"{""coordinates"": [[-123.05256626893141, 49.239330356157005], [-123.05178481089337, 49.23896839151632]], ""type"": ""LineString""}"
227294,Beatty,"{""coordinates"": [[-123.11557645248931, 49.276526573294], [-123.11716072317932, 49.27547463587185]], ""type"": ""LineString""}"
227307,10th Ave,"{""coordinates"": [[-123.09605471779284, 49.26195948663012], [-123.09609005461785, 49.261578239413865]], ""type"": ""LineString""}"
227308,10th Ave,"{""coordinates"": [[-123.09863878819723, 49.26196842662723], [-123.09841822371256, 49.26199564261948], [-123.09775077098168, 49.26198524677614]], ""type"": ""LineString""}"
227333,Seaside,"{""coordinates"": [[-123.14045380320984, 49.273766884995716], [-123.14079897163647, 49.272795155019416], [-123.1408763364019, 49.272577354549874], [-123.14022527710779, 49.27137504372369]], ""type"": ""LineString""}"
227341,Lakewood,"{""coordinates"": [[-123.06174478314124, 49.27750561723842], [-123.06174194729456, 49.27831773077843]], ""type"": ""LineString""}"
227369,Central Valley,"{""coordinates"": [[-123.0940579341825, 49.266800971191884], [-123.09509779376442, 49.26680858359569], [-123.09511330996253, 49.26680872194338]], ""type"": ""LineString""}"
227422,Seaside,"{""coordinates"": [[-123.15087346904023, 49.29587188847179], [-123.15087355005707, 49.29587184608878], [-123.15123995500652, 49.295705830144186], [-123.15133709926322, 49.295671751640754], [-123.15144092729702, 49.295635329153505], [-123.15148156890706, 49.29563889733661], [-123.15160279765865, 49.29564954154626], [-123.15163570497262, 49.29565243079232], [-123.15214805246586, 49.29560400297043], [-123.15214817769714, 49.295604027092494], [-123.15218901842165, 49.29561195291887], [-123.15220671858427, 49.29561755787757], [-123.15243948360077, 49.295691265925036], [-123.15256885760589, 49.29573223274822], [-123.15262660219133, 49.295758604060424], [-123.1527296724228, 49.29580567537358], [-123.15274881866517, 49.295825222631926], [-123.15281465718013, 49.29589243825881], [-123.15291947590349, 49.29604752544168], [-123.1530045382317, 49.296229310226295], [-123.15303306651644, 49.29629029200032], [-123.15308343200546, 49.29634516591375], [-123.15321787355646, 49.29649166996914], [-123.15330095657893, 49.29663644657396], [-123.15340691677339, 49.2968210781721], [-123.1534069361376, 49.29682111322749], [-123.15343455104356, 49.296855200591175], [-123.15370967894324, 49.29719475922154], [-123.15378718168354, 49.29729041583908], [-123.15403501857044, 49.29751582278513], [-123.15417203900748, 49.29759337170134], [-123.15428645770771, 49.29765812264112], [-123.1543254344558, 49.29767102631874], [-123.15448747695166, 49.297724710576546], [-123.15472666458976, 49.29774872516685], [-123.15497454020614, 49.297733463759116], [-123.15529567538299, 49.29768006198313], [-123.15581884133178, 49.297532137640204], [-123.15625376769673, 49.297455466658896], [-123.15654970317325, 49.29743186313378], [-123.15683686599797, 49.29746762709131], [-123.15705336770415, 49.29753712107435], [-123.1571530133977, 49.29759171843164], [-123.1573739219648, 49.29771275525659], [-123.15746338215753, 49.29776176942954], [-123.15746384786152, 49.29776202515689], [-123.15766937364079, 49.29792824434859], [-123.15781656433629, 49.298047284105664], [-123.15787137475232, 49.29809161472247], [-123.15787141614693, 49.29809165604365], [-123.15791587886115, 49.29814056671532], [-123.15795244833812, 49.29819213273388], [-123.15798074344539, 49.29824588598019], [-123.15799497356436, 49.29828589136546], [-123.15800043634748, 49.29830125211814], [-123.15800044610192, 49.29830129168349], [-123.1580113836954, 49.2983577141267], [-123.1580133850896, 49.29841454997145], [-123.15801656822536, 49.298467589144146], [-123.15801936548003, 49.2985143655181], [-123.15803308019079, 49.29861381967517], [-123.15805460152481, 49.29871271174913], [-123.15808382803095, 49.29881070095812], [-123.15808383638425, 49.29881073242974], [-123.15823807271562, 49.29923299490833], [-123.1582611713643, 49.29932856286367], [-123.15826117837118, 49.299328603332256], [-123.15827475346023, 49.29942503796526], [-123.15827870283549, 49.29952181140369], [-123.15827694436294, 49.299552108586504], [-123.158273106495, 49.29961858082365], [-123.15825776484745, 49.299714887744244], [-123.15825775807093, 49.29971491923655], [-123.15823801084579, 49.29978032844127], [-123.1582318762019, 49.2998125331893], [-123.15823238691634, 49.29982168505731], [-123.1582336813018, 49.299844906069154], [-123.15824353636289, 49.29987663916495], [-123.15826110044051, 49.29990692247836], [-123.15828576452935, 49.29993499585015], [-123.15828580317782, 49.29993503807443], [-123.15836057676044, 49.300015785857724], [-123.1583805027861, 49.300037526817995], [-123.15838596956084, 49.300049742837345], [-123.15838817353253, 49.30006233302913], [-123.15838773043907, 49.30006699492407], [-123.1583869666182, 49.300075015148714], [-123.15838258973642, 49.30008742636115], [-123.15837502909898, 49.30009912772167], [-123.15827202937712, 49.300193233985816], [-123.15827199781033, 49.30019325561743], [-123.15825501375583, 49.300237615978794], [-123.15825108833975, 49.30026087741884], [-123.15824733300711, 49.30028313206833], [-123.15824895409037, 49.30032890617378], [-123.15825987307224, 49.300374131435085], [-123.15834245365195, 49.30058940810698], [-123.15847422975787, 49.30082961478342], [-123.15849042161781, 49.30085648178163], [-123.1584904506099, 49.30085651502393], [-123.1585123919502, 49.30088162817496], [-123.1585395679608, 49.30090444037715], [-123.15857150386763, 49.300924451248385], [-123.15860739937708, 49.30094130927326], [-123.15865354609365, 49.30096831773379], [-123.15866185157181, 49.30097480712634], [-123.1586933331705, 49.300999378229136], [-123.15872574506716, 49.30103393266231], [-123.15872576715888, 49.301033958717895], [-123.15875027567581, 49.301071151482304], [-123.15876638741675, 49.3011102582517], [-123.15877366669116, 49.30115053572921], [-123.15877341591745, 49.30117994391783], [-123.15877333358787, 49.30118899764943], [-123.15877333230486, 49.30118902643568], [-123.15876382434799, 49.30122699453366], [-123.15874544248645, 49.301263529300066], [-123.1587454137338, 49.30126357071724], [-123.1587185582799, 49.30129783325011], [-123.15868384250597, 49.30132890699518], [-123.15864218997694, 49.30135612323753], [-123.15825763662123, 49.30144631415078], [-123.15766702126382, 49.301723665624166], [-123.15751901665344, 49.30176343891539], [-123.1573604955028, 49.30177759376067], [-123.15723216857758, 49.30179872352754], [-123.15711854561438, 49.30184312520013], [-123.15690412708466, 49.30197130144932], [-123.15674299955425, 49.30212935257751], [-123.15650647972151, 49.30269283506022], [-123.15634048445479, 49.30335694566833], [-123.15630980928266, 49.30427367616987], [-123.15633973623787, 49.304375709894416], [-123.15631623978584, 49.30444184250023], [-123.1562517519803, 49.30449499026916], [-123.15617368146789, 49.304556879849], [-123.1561389881463, 49.30463372907064], [-123.15613254319697, 49.304819989437334], [-123.15618269261851, 49.30500329578015], [-123.15617001697265, 49.305479238757336], [-123.1563346695359, 49.30571392159818], [-123.15635992484978, 49.30577306377648], [-123.15640240871508, 49.30582786496521], [-123.15638776034692, 49.305894615253735], [-123.15622103886871, 49.30590257476841], [-123.15607447411884, 49.30629452203453], [-123.15591586165246, 49.30703956171547], [-123.15587164982756, 49.307551790250166], [-123.1559067539645, 49.307747797365856], [-123.15602441699858, 49.307900794315046], [-123.1560249435145, 49.30806752930379], [-123.15610822305072, 49.30821607680405], [-123.15605347601065, 49.30833773983239], [-123.1560617659254, 49.308388233642965]], ""type"": ""LineString""}"
227462,Richards,"{""coordinates"": [[-123.12583103590019, 49.27482497815186], [-123.12747999381172, 49.27373470227724]], ""type"": ""LineString""}"
227496,Pacific,"{""coordinates"": [[-123.1308616504346, 49.27599797951838], [-123.13134734944724, 49.27631138836089]], ""type"": ""LineString""}"
227498,Central Valley,"{""coordinates"": [[-123.09491691419431, 49.26762995269784], [-123.09546696364595, 49.267634214815224], [-123.09560942111558, 49.26763531227411], [-123.09565146396812, 49.267636091542485], [-123.09569340425946, 49.26763785585482], [-123.09573523512613, 49.26764060881498], [-123.09577695245042, 49.267644352225574], [-123.09581844608961, 49.26764899352747], [-123.09585960076132, 49.267654625467124], [-123.09587955898512, 49.2676578633703], [-123.09593544492559, 49.2676677161985], [-123.09594089697956, 49.26766867775594], [-123.09596661488611, 49.267674146168375], [-123.09598086960973, 49.26767717650434]], ""type"": ""LineString""}"
227509,Hastings Park,"{""coordinates"": [[-123.04045753876365, 49.28497176642584], [-123.0415054281009, 49.28508563435505], [-123.0416451276179, 49.285077967881676], [-123.04247135689518, 49.28465117552754]], ""type"": ""LineString""}"
227510,Hornby,"{""coordinates"": [[-123.12656888453144, 49.27947328276426], [-123.1281609593659, 49.27842010795007]], ""type"": ""LineString""}"
227520,BC Parkway,"{""coordinates"": [[-123.05204335913037, 49.24627832491836], [-123.0519970490814, 49.24652952590733]], ""type"": ""LineString""}"
227531,Cypress,"{""coordinates"": [[-123.14788402381511, 49.27025806062238], [-123.14790096321899, 49.269817404666234]], ""type"": ""LineString""}"
227536,Pacific,"{""coordinates"": [[-123.13038406743819, 49.27567828261879], [-123.1308616504346, 49.27599797951838]], ""type"": ""LineString""}"
227537,Carrall,"{""coordinates"": [[-123.10429302203667, 49.28275100581066], [-123.10430446853442, 49.28247573859075], [-123.10430446983163, 49.28247570170933]], ""type"": ""LineString""}"
227538,Burrard,"{""coordinates"": [[-123.14566173571684, 49.266301214181], [-123.14569300822615, 49.26546337130673]], ""type"": ""LineString""}"
227567,Central Valley,"{""coordinates"": [[-123.09511330996253, 49.26680872194338], [-123.09510941191014, 49.26702692442556], [-123.09510941062032, 49.26702696850311], [-123.0951085505392, 49.26705077141023], [-123.09510854922344, 49.26705080199499], [-123.09510678044575, 49.26707454628165], [-123.09510532200929, 49.26708811854053], [-123.09510420497088, 49.26709837938519], [-123.09510075098355, 49.267122125958174], [-123.09509637586258, 49.267145781538055], [-123.09509111131833, 49.26716939647176], [-123.09509110040483, 49.26716943965769], [-123.0950850190906, 49.267192911340004], [-123.09507804554104, 49.267216310894995], [-123.09507426383786, 49.26722761017882], [-123.09507024842594, 49.26723960858184], [-123.09506157827897, 49.26726281433577], [-123.09491691419431, 49.26762995269784]], ""type"": ""LineString""}"
227569,Cypress,"{""coordinates"": [[-123.14785146722946, 49.271139595613676], [-123.14786840528188, 49.270698755330194]], ""type"": ""LineString""}"
227622,Seaside,"{""coordinates"": [[-123.15496702714076, 49.272723975439376], [-123.15494667385299, 49.27327812646557]], ""type"": ""LineString""}"
227625,Seaside,"{""coordinates"": [[-123.1421228879415, 49.282940388537796], [-123.14217982174544, 49.28299941051809], [-123.14253168667443, 49.283540654004504], [-123.14289929449725, 49.28410973586247], [-123.14290617420576, 49.28413652758103], [-123.14289400743597, 49.28416253418733], [-123.14289399790955, 49.28416256838079], [-123.14287621803084, 49.28432461506609], [-123.14287539101842, 49.284431007424445], [-123.1429272252503, 49.28448452578241]], ""type"": ""LineString""}"
227643,Cambie,"{""coordinates"": [[-123.11718174140881, 49.20877793804688], [-123.1173066453576, 49.206749946399924], [-123.1173069130321, 49.206744707268015]], ""type"": ""LineString""}"
227644,Cambie,"{""coordinates"": [[-123.11671241786766, 49.21320310941645], [-123.11673551861455, 49.21266327537758], [-123.11674114981886, 49.21251880808747], [-123.11674974610459, 49.21229826555669]], ""type"": ""LineString""}"
227667,Kent,"{""coordinates"": [[-123.08410112730881, 49.20850916460792], [-123.0830474165723, 49.20859833723336]], ""type"": ""LineString""}"
227717,Cassiar,"{""coordinates"": [[-123.0283047903633, 49.289872185455124], [-123.02823423716274, 49.289924540169814], [-123.02823420555026, 49.28992456986158], [-123.02796703652932, 49.290314944820516], [-123.02791974656279, 49.29037680878898], [-123.0279197474568, 49.290378391937274], [-123.02791835520163, 49.29038229437491], [-123.02791503477741, 49.29038596700217], [-123.0279092566304, 49.29038923454116], [-123.02790922500928, 49.29038924984056], [-123.02790227565794, 49.29039091742274], [-123.02789866854556, 49.29039101274285], [-123.02789678866671, 49.290391062670096], [-123.02789099855667, 49.29039019153702], [-123.02788418971376, 49.29038740468], [-123.02787883722037, 49.29038218877751], [-123.02787811624339, 49.29037909551525], [-123.02787749867625, 49.290376479871135], [-123.02787749727922, 49.29037644119227], [-123.02787794032642, 49.29037441177685], [-123.0278752370039, 49.29033109712584], [-123.0278734842338, 49.29030291840443], [-123.02787582594567, 49.290243919470676], [-123.02787807745237, 49.290224941833856], [-123.02788033990926, 49.290205876041675], [-123.02788881109902, 49.290159467955355], [-123.02788881657952, 49.29015943197338], [-123.02789629507421, 49.2901329016355], [-123.02791020756266, 49.29008346985877], [-123.0279268394258, 49.29004003899518], [-123.02793171471, 49.29003311244125], [-123.02793173119862, 49.29003308815031], [-123.02793387205975, 49.2900252204637], [-123.02793386929157, 49.29002518898127], [-123.02793114937339, 49.29001340687537], [-123.02793113698037, 49.29001337809382], [-123.02792530479155, 49.29000610331637], [-123.02791736117011, 49.29000036182445], [-123.02790283600127, 49.28999486029317], [-123.02789634190009, 49.289994099970826], [-123.02788735027947, 49.28999304700852], [-123.02787774487217, 49.28999363491128], [-123.02787770637126, 49.28999364301624], [-123.02769221639817, 49.29016147258196], [-123.02769219303235, 49.290161495075445], [-123.0273758722746, 49.29047687516272], [-123.02737584203598, 49.290476903954385], [-123.02698621538143, 49.290845155868155], [-123.02698617827016, 49.290845191857485], [-123.0269158137327, 49.290913238672225], [-123.02666616121593, 49.291154666403585], [-123.02666613784872, 49.291154687997356], [-123.02664131860537, 49.29117160282512], [-123.0266259004138, 49.29118086959518], [-123.02660560790274, 49.2911917557149], [-123.02658065929982, 49.29120346416032], [-123.02651800371295, 49.291290343022204], [-123.02648906616488, 49.291339240155395], [-123.02646418732898, 49.29138127754172], [-123.02643784832769, 49.29143944897595], [-123.0264124254657, 49.291495595383644], [-123.02640207123386, 49.29152636209712], [-123.0263879699075, 49.291568266572924], [-123.02637866305187, 49.291657327978115], [-123.02636607779462, 49.291777733763524], [-123.0263700473633, 49.291987720360986], [-123.02637301156298, 49.29205832718807], [-123.02637326225107, 49.292064218060695], [-123.02637337651896, 49.292067024524336], [-123.02637567771332, 49.292121898968205], [-123.02638017213143, 49.29225607873085], [-123.02638320842374, 49.29284568009727]], ""type"": ""LineString""}"
